name,lat,lng,type,demand,supply,waste
Waitrose,51.6053469,-0.3395671,Supermarket,454.54577451277265,460.69,6.144225487227345
Lidl,51.6182912,-0.3085644,Supermarket,460.1635977836326,539.29,79.12640221636735
Yasar Halim,51.5809754,-0.0996795,Supermarket,255.79641277402513,262.34,6.543587225974846
Asda,51.5577584,-0.360861,Supermarket,468.1811038233864,628.09,159.9088961766136
Waitrose,51.5917627,-0.1424339,Supermarket,249.62780822974435,283.89,34.26219177025564
Aldi,51.592105,-0.1426083,Supermarket,252.7174316120993,298.55,45.83256838790072
Sainsbury's,51.5386902,-0.3032797,Supermarket,503.4847960488123,669.23,165.7452039511877
Morrisons,51.4874996,-0.0959149,Supermarket,940.1729947711094,1042.28,102.10700522889056
Co-op Food,51.4782708,-0.1027616,Supermarket,965.3062864605521,1490.87,525.5637135394478
Londis,51.4503055,-0.1989591,Supermarket,1084.2193179440644,1354.99,270.7706820559356
Haran Bros,51.3834688,-0.1082531,Supermarket,834.7038551221287,902.35,67.64614487787128
Best Foods Supermarket,51.3837357,-0.108586,Supermarket,833.2418908586316,904.49,71.24810914136845
Tesco,51.6081083,-0.0024801,Supermarket,286.5125773587736,269.73,0.0
M&S Food,51.5475842,-0.055482,Supermarket,449.76229723845717,571.37,121.60770276154284
Kenninghall Food & Wine,51.558658,-0.0632151,Supermarket,449.8755731539122,514.94,65.06442684608783
Asda,51.5941032,-0.2611865,Supermarket,507.1590229701443,626.29,119.13097702985567
Sainsbury's,51.6117303,-0.2758021,Supermarket,635.3197179907835,860.42,225.10028200921647
Lidl,51.6096649,-0.2788373,Supermarket,479.46274559405276,545.1,65.63725440594726
ALDI,51.5852359,-0.2799051,Supermarket,502.7332786754962,542.83,40.09672132450385
Waitrose,51.6534088,-0.0924662,Supermarket,319.46798750278094,378.38,58.91201249721905
V.B. & Sons,51.5446513,-0.2967261,Supermarket,494.78104718434855,658.53,163.74895281565142
ALDI,51.5476627,-0.0752219,Supermarket,449.5234369914395,402.15,0.0
Grace Afro-Caribbean Supermarket,51.3860513,-0.110743,Supermarket,825.1615501804813,846.63,21.468449819518696
Family Choice,51.3850606,-0.1098655,Supermarket,823.641701751275,952.69,129.04829824872502
Sainsbury's,51.4911032,0.0636073,Supermarket,493.087525254531,704.96,211.87247474546905
Co-op Food,51.4804487,0.080801,Supermarket,475.92276365863904,628.63,152.70723634136095
Tesco,51.4616233,0.1099668,Supermarket,264.1834437867827,277.81,13.626556213217327
Morrisons,51.4626063,0.1101912,Supermarket,268.82016759672547,320.18,51.35983240327454
Lidl,51.5574886,-0.118016,Supermarket,766.8108566852823,707.97,0.0
Enfield Food Hall,51.6461417,-0.0471584,Supermarket,320.44192779849794,422.81,102.36807220150206
Ponders End Food Centre,51.6446083,-0.0466674,Supermarket,333.2838070395125,319.84,0.0
The Valley,51.5421986,-0.1980041,Supermarket,1626.127557325888,1798.74,172.61244267411212
Morrisons,51.5430998,0.0050594,Supermarket,627.175545751719,890.55,263.3744542482809
Asda,51.5948423,-0.3356819,Supermarket,470.4465263727777,610.11,139.6634736272223
Tariq Supermarket,51.5934479,-0.3348613,Supermarket,478.38312007906353,611.61,133.22687992093648
Mleczko,51.5824834,-0.315633,Supermarket,508.17307505121653,662.43,154.25692494878342
Mleczko,51.5824678,-0.315639,Supermarket,503.7443845129417,819.26,315.5156154870583
Polmar,51.5529214,-0.2963173,Supermarket,497.8396956529992,774.61,276.77030434700083
Mieszko Food City,51.5559214,-0.3368051,Supermarket,765.8261756835323,1195.04,429.2138243164677
Waitrose,51.4990007,-0.1568362,Supermarket,1644.5831081892645,2151.2,506.6168918107353
Tesco,51.5156275,-0.4772941,Supermarket,971.0675551115692,1485.59,514.5224448884308
Phoomi Supermarket,51.3834928,-0.108364,Supermarket,837.6571140750914,804.18,0.0
Tesco Extra,51.5664217,0.1118906,Supermarket,281.2924684102697,273.51,0.0
Tesco,51.5367555,-0.2466033,Supermarket,510.7038470370671,474.5,0.0
Lidl,51.5359383,0.0814453,Supermarket,245.52985431973818,346.25,100.72014568026182
Tesco,51.536412,0.0708239,Supermarket,261.27267048475363,294.38,33.10732951524636
Tesco,51.5688998,-0.1121568,Supermarket,744.4113744862416,883.38,138.9686255137584
Co-op Food,51.4813611,0.0698559,Supermarket,478.883644368423,410.63,0.0
Zaman Brothers Cash and Carry,51.5180441,-0.071294,Supermarket,1194.6896193120697,1396.28,201.5903806879303
Taj Stores,51.5199569,-0.0716825,Supermarket,1187.709460417096,1024.96,0.0
The Co-operative Food,51.5249647,-0.2025325,Supermarket,1637.2958544489525,1421.1,0.0
Tesco,51.5429708,-0.0477593,Supermarket,448.2860594337317,418.2,0.0
Londis,51.442904,-0.3510918,Supermarket,522.5089939398534,604.39,81.88100606014655
Tesco,51.5847248,-0.0713761,Supermarket,251.01127601185425,369.43,118.41872398814576
Lidl,51.4354389,-0.350552,Supermarket,534.3992301045633,558.45,24.0507698954367
Asda,51.488723,0.0222825,Supermarket,486.21050286586495,525.38,39.16949713413504
Tesco,51.4257429,-0.3385908,Supermarket,528.8117076180172,474.51,0.0
Co-op Food,51.4104157,-0.1232615,Supermarket,826.8257980565842,1094.05,267.2242019434158
Tian Tian Market,51.5242161,-0.1239966,Supermarket,1639.4387807355617,1631.55,0.0
Waitrose,51.5562291,0.2530892,Supermarket,237.2462201229917,305.57,68.32377987700829
JUSTin GREEN,51.352964,-0.0978043,Supermarket,845.5072734790328,964.92,119.41272652096711
ALDI,51.5960514,-0.0679596,Supermarket,261.0394162036254,385.42,124.3805837963746
M&S Simply Food,51.4276089,-0.3292356,Supermarket,520.8314025492747,719.41,198.57859745072528
Lidl,51.4735014,-0.120763,Supermarket,768.5597766849776,1190.34,421.78022331502234
Lidl,51.4592404,-0.1238887,Supermarket,764.5375564737025,794.76,30.222443526297525
Yasar Halim,51.6230257,-0.1033167,Supermarket,316.92067755769637,430.18,113.25932244230364
Despina's Food Store,51.6166175,-0.1402103,Supermarket,315.5766163753395,378.72,63.143383624660544
Akin,51.6225494,-0.0616551,Supermarket,319.7564380008102,412.15,92.39356199918979
Around the Clock 24 hour Off License,51.5431541,-0.199897,Supermarket,503.5430972154479,742.59,239.04690278455212
ALDI,51.443539,-0.1521296,Supermarket,1066.7686966547412,1209.29,142.52130334525873
Tesco,51.5338273,-0.3188847,Supermarket,772.9933412242508,1188.92,415.9266587757493
V.B. & Sons,51.5291552,-0.3544345,Supermarket,755.4939248137379,783.98,28.486075186262156
Aldi,51.5564394,0.2485478,Supermarket,238.25469967355056,367.25,128.99530032644944
ALDI,51.5232606,0.0704605,Supermarket,621.9204151171897,791.03,169.10958488281028
Tesco,51.3990539,-0.0996571,Supermarket,839.4405522094736,987.75,148.3094477905264
Kopernik,51.5312266,-0.3504428,Supermarket,775.7957118088887,1031.25,255.45428819111135
Waitrose,51.5130086,-0.3214027,Supermarket,761.0412438034455,1301.61,540.5687561965544
M&S Simply Food,51.5138405,-0.0948827,Supermarket,37.079585809598555,37.76,0.6804141904014429
West Norword Co-op,51.4343561,-0.1034777,Supermarket,773.7010695044388,900.93,127.22893049556114
Waitrose,51.3219842,-0.1371753,Supermarket,825.534509549941,628.11,0.0
Lidl,51.5105608,-0.3729394,Supermarket,765.7942266040035,612.92,0.0
Co-operative Food,51.4502874,-0.190109,Supermarket,1073.5013984099867,1381.27,307.7686015900133
Co-op Food,51.630765,0.0020973,Supermarket,276.42219782491645,290.13,13.707802175083543
EGE Food Centre,51.6119051,-0.0733676,Supermarket,316.6116741483144,315.95,0.0
ALDI,51.4675782,-0.3722241,Supermarket,597.2775097668808,626.8,29.52249023311913
M&S Foodhall,51.6121528,-0.1429422,Supermarket,614.6367793455781,705.74,91.10322065442188
Noor,51.5183796,-0.1674246,Supermarket,1622.1425220515148,1545.19,0.0
Lidl,51.6036294,0.084773,Supermarket,282.931825443486,335.56,52.62817455651401
Sainsbury's,51.4674656,-0.1872897,Supermarket,902.7800854915803,1123.28,220.4999145084197
ALDI,51.654469,-0.0566168,Supermarket,315.3495150631421,404.46,89.11048493685786
Sainsbury's,51.4151724,-0.1815585,Supermarket,424.56175186481227,555.74,131.17824813518774
Waitrose,51.4155866,-0.3736618,Supermarket,524.6993317224054,592.29,67.59066827759455
Nilsa Supermarket,51.5133261,-0.0632013,Supermarket,1186.6727831905396,1471.24,284.56721680946043
Figs & Grain,51.5361372,-0.0622965,Supermarket,455.25414334039937,482.44,27.18585665960063
Planet Organic,51.5364976,-0.0616632,Supermarket,439.402031348448,467.74,28.33796865155199
Londis,51.4731451,0.1413684,Supermarket,266.67516586576,295.08,28.40483413423999
Hoxton Fruit,51.5492408,-0.0547591,Supermarket,453.22636982595975,636.11,182.88363017404026
Kings Meat & Groceries,51.549358,-0.0547571,Supermarket,444.8975121147418,450.03,5.132487885258172
Unnamed,51.5494388,-0.054682,Supermarket,462.8696323312047,419.87,0.0
Amazon Fresh,51.543823,-0.1519642,Supermarket,1629.1408022892801,2284.68,655.5391977107197
Budgens,51.4747886,-0.2005067,Supermarket,909.1250484964214,993.15,84.02495150357856
M&S Simply Food,51.5178913,-0.0831673,Supermarket,34.735096623524846,58.21,23.474903376475154
ALDI,51.3209485,-0.1377026,Supermarket,824.5500226367081,861.39,36.83997736329184
Asda,51.4575616,0.1425491,Supermarket,268.08860512748066,308.37,40.28139487251934
Hootch Supermarket,51.5503555,-0.0748454,Supermarket,440.3387645620839,375.59,0.0
Co-Op,51.4691991,0.1224362,Supermarket,268.0406255022081,319.02,50.979374497791866
Mediterranean,51.445118,-0.3350863,Supermarket,523.7531108328856,668.55,144.7968891671144
Co-op Food,51.4267205,0.0456983,Supermarket,636.662694994918,857.74,221.07730500508205
Turkish Food Centre,51.6125946,-0.1091137,Supermarket,321.6815978540766,435.96,114.2784021459234
ASDA Wembley Superstore,51.5646546,-0.275839,Supermarket,501.6045293465176,586.6,84.99547065348241
M&S Simply Food,51.5336505,-0.2037571,Supermarket,496.7741420380949,720.18,223.40585796190504
Co-op Food,51.509534,-0.0633807,Supermarket,1203.1156715288525,1497.64,294.52432847114756
The Community Larder,51.6072965,-6.99e-05,Supermarket,270.1117064182479,357.36,87.24829358175214
Lidl,51.515784,0.0542962,Supermarket,616.8635430476231,756.22,139.3564569523769
Grape Tree,51.4604219,-0.3054087,Supermarket,515.2040827692815,628.15,112.94591723071846
Peacock Food & Wine,51.4421722,-0.033058,Supermarket,538.2550262669964,630.61,92.35497373300359
Lidl,51.4897211,-0.0438226,Supermarket,526.341921855873,696.18,169.83807814412694
Lidl,51.396794,-0.1164067,Supermarket,825.9517292155812,1129.18,303.2282707844189
Best Price,51.5285545,-0.216186,Supermarket,505.5480533916676,684.94,179.39194660833243
Iceland,51.5749036,-0.0129294,Supermarket,273.1762338899092,337.44,64.26376611009078
Lidl,51.4522073,-0.3583686,Supermarket,518.145864733893,639.43,121.284135266107
Sainsbury's,51.4929216,-0.1410425,Supermarket,1636.3265988286155,1856.98,220.65340117138453
Longdan,51.538523,-0.1434347,Supermarket,1640.668849729584,2148.33,507.6611502704159
Whole Foods Market,51.5379032,-0.1443269,Supermarket,1639.6484190873293,1460.6,0.0
Happy Food Centre,51.5768305,-0.0115429,Supermarket,278.2763459356006,249.87,0.0
Lidl,51.4558354,0.1522222,Supermarket,269.0101756290889,304.49,35.4798243709111
ALDI,51.5374308,-0.1420902,Supermarket,1604.4272972588356,2278.92,674.4927027411645
ALDI,51.6130239,-0.0323105,Supermarket,283.00183953927257,386.31,103.30816046072744
Sainsbury's,51.5339592,0.0527634,Supermarket,627.5176826140747,724.44,96.92231738592534
Yours Locally,51.541156,-0.0759823,Supermarket,455.706974089273,507.65,51.94302591072699
Sainsbury's,51.4210442,-0.2090106,Supermarket,431.13908120410105,511.43,80.29091879589896
Morrisons,51.5935422,-0.260413,Supermarket,514.7515458600632,700.09,185.33845413993686
Supermart,51.6069893,-0.0015487,Supermarket,276.45114363428365,410.76,134.30885636571634
Lidl,51.4112396,-0.1390841,Supermarket,426.7156697561794,549.14,122.42433024382058
Vicky's Oriental Supermarket,51.5418608,-0.1987226,Supermarket,500.3135247441559,456.08,0.0
The Grocery Post,51.5763269,-0.144445,Supermarket,251.11576281026066,309.41,58.29423718973936
Sainsbury's,51.593358,-0.3807717,Supermarket,462.7131429446919,585.2,122.48685705530812
Sainsbury's,51.480739,-0.1281414,Supermarket,765.8038157285004,940.58,174.7761842714997
The Continental Food Exchange,51.5633598,0.009426,Supermarket,269.58036527309724,330.82,61.23963472690275
Sainsbury's,51.3684508,-0.1968355,Supermarket,468.8204792725661,522.99,54.169520727433905
Co-op Food,51.4820017,0.0369966,Supermarket,488.6990739464944,480.42,0.0
M&S Foodhall,51.5148952,-0.0835363,Supermarket,42.27652330323855,65.97,23.69347669676145
ALDI,51.4507516,0.1781946,Supermarket,267.90905497110924,248.26,0.0
Co-op Food,51.4484894,0.0134251,Supermarket,520.3022932951958,788.56,268.25770670480415
Aldi,51.5060948,0.1062132,Supermarket,490.19701552648775,586.94,96.74298447351231
Welcome Newhurst,51.3891579,-0.0889643,Supermarket,830.0850607793618,1049.07,218.98493922063813
World Foods k-superstore,51.563025,-0.0585917,Supermarket,447.1805333032705,612.19,165.00946669672953
ALDI,51.4317171,-0.0351457,Supermarket,531.6479001999553,761.77,230.12209980004468
Savers,51.5512629,0.1983689,Supermarket,230.1211516016139,243.18,13.058848398386118
Al-Nour Supermarket,51.4527289,-0.3583422,Supermarket,524.6589024497515,670.92,146.26109755024845
Co-op Food,51.5160779,0.0092658,Supermarket,624.4312574853169,709.11,84.67874251468311
Lidl,51.3753248,-0.0125625,Supermarket,629.3899885377796,538.26,0.0
Sainsbury's,51.4928555,0.1203781,Supermarket,484.0664351792123,466.15,0.0
BMP Star Supermarket,51.4365782,0.0455233,Supermarket,481.8882912222943,552.49,70.60170877770571
ALDI,51.5816449,0.1633018,Supermarket,236.22939535639705,339.24,103.01060464360296
M&S Foodhall,51.4734185,-0.2502359,Supermarket,525.1062250301268,527.92,2.8137749698731795
Bharat Food Store,51.5389308,0.0334433,Supermarket,628.4143718217953,773.33,144.91562817820477
MK Stores,51.5521554,0.005888,Supermarket,268.85814299852206,295.04,26.181857001477965
Simge Food Centre,51.5534224,0.0054313,Supermarket,266.7711588514832,351.17,84.3988411485168
YDL Food Centre,51.5544277,0.0054265,Supermarket,273.93720251531744,318.88,44.94279748468256
Lidl,51.4728405,-0.093564,Supermarket,938.8644906484761,1054.48,115.61550935152388
Amy's Kerala Supermarket,51.3848467,-0.1096587,Supermarket,833.6288080025699,1078.5,244.87119199743006
M&S Foodhall,51.594884,-0.3816844,Supermarket,474.98585779176943,540.72,65.7341422082306
Kujawiak,51.5098522,-0.3246161,Supermarket,768.9955099619408,1022.16,253.16449003805917
The Co-operative Food,51.4654605,0.1465393,Supermarket,261.51459941849447,209.83,0.0
Lidl,51.3606731,-0.3103095,Supermarket,498.28037996968214,425.12,0.0
Lidl,51.5086401,-0.4200989,Supermarket,978.3619150297399,1181.97,203.60808497026017
Asda,51.5009976,-0.4251742,Supermarket,971.1572578309174,921.48,0.0
Loon Fung,51.5927091,-0.258849,Supermarket,502.32069956488556,722.94,220.6193004351145
Nisa Local,51.615541,-0.0177637,Supermarket,277.38598961108005,317.29,39.90401038891997
Sainsbury's,51.4543621,-0.1917191,Supermarket,1060.2949934851135,1037.93,0.0
EU Food Shop,51.6203864,-0.0167774,Supermarket,272.1587402982041,272.19,0.03125970179587512
Akdeniz Supermarket,51.6183429,-0.0176954,Supermarket,270.0699809822491,398.26,128.1900190177509
Lidl,51.5189695,-0.4096418,Supermarket,964.8192876691577,1259.07,294.25071233084225
Londis,51.6079003,0.0002366,Supermarket,269.77149535507147,387.75,117.97850464492853
Meg’s Food And Wine,51.6072347,0.0008797,Supermarket,277.8078584498682,285.51,7.702141550131785
Ivy Organics,51.6152425,-0.017628,Supermarket,274.53138254358623,315.46,40.92861745641375
Food Plus,51.6162065,-0.0170924,Supermarket,269.655849972238,297.7,28.044150027761987
Star Express,51.6156789,-0.0171704,Supermarket,273.04972460991,224.07,0.0
Chingford Food Centre,51.6083474,-0.0173019,Supermarket,265.67759257511227,329.64,63.962407424887715
Brothers Supermarket,51.6103143,-0.0181992,Supermarket,270.41965265884545,325.98,55.56034734115457
Beydagi Food Centre,51.568411,-0.0311568,Supermarket,285.51728715524894,233.16,0.0
Asda,51.4915408,0.1549249,Supermarket,266.4637527249626,266.95,0.4862472750373854
Tesco Extra,51.4009894,-0.2410056,Supermarket,428.64354353479763,529.66,101.01645646520234
Asda,51.5585942,-0.4001047,Supermarket,974.4733143155781,1266.72,292.2466856844219
Postoivoru,51.5465532,0.0067747,Supermarket,627.8828057335502,707.8,79.91719426644977
Co-op Food,51.4207546,-0.3189709,Supermarket,527.8468281403254,628.66,100.81317185967453
Asda,51.5221122,-0.0500942,Supermarket,1172.4580357962857,1798.59,626.1319642037142
Lidl,51.5521032,0.1134831,Supermarket,249.39545798949032,294.22,44.8245420105097
Huong Viet,51.4425213,-0.4124158,Supermarket,608.7446257363295,857.54,248.7953742636705
Al Noor,51.5166294,-0.1879302,Supermarket,1616.563983774562,1658.69,42.12601622543798
Sainsbury's,51.4618052,-0.0125928,Supermarket,525.9957888065968,508.83,0.0
Sainsbury's,51.5569954,-0.3960864,Supermarket,972.081605111507,1202.11,230.02839488849293
Brasilerio,51.4504405,-0.3576171,Supermarket,524.9956411685246,697.8,172.80435883147538
Nisa Extra,51.4730291,0.1620982,Supermarket,269.6420022522291,334.39,64.74799774777091
Jay's Budgens,51.4536341,-0.0383095,Supermarket,539.3479406171937,817.26,277.9120593828063
Asda,51.3854425,-0.2111949,Supermarket,473.31398661254144,703.8,230.4860133874585
Amazon Fresh,51.506055,-0.1004558,Supermarket,952.2442743952104,1235.4,283.1557256047897
Whole Foods Market,51.5016646,-0.1904001,Supermarket,724.8009680412374,884.23,159.4290319587626
Lidl,51.6064951,-0.3392323,Supermarket,473.37974152469025,588.15,114.77025847530973
Lidl,51.4003002,-0.2538272,Supermarket,493.7676213169987,585.75,91.98237868300129
Waitrose,51.6111681,-0.4243172,Supermarket,1000.0674226687063,1154.81,154.74257733129366
Waitrose,51.4987883,-0.1979728,Supermarket,729.1172495059693,926.22,197.10275049403072
Waitrose,51.4945866,-0.1839139,Supermarket,712.7384554516609,965.65,252.91154454833907
Co-op Food,51.4399711,-0.1066983,Supermarket,775.4507311367039,873.35,97.89926886329613
Costcutter,51.5199989,0.2001697,Supermarket,242.58575674032022,217.17,0.0
Sainsbury's,51.6457125,-0.1110181,Supermarket,316.7593464266168,284.54,0.0
ALDI,51.5975929,0.1578546,Supermarket,239.69916404466585,300.95,61.25083595533414
Lidl,51.605772,0.2243121,Supermarket,241.51772861320438,272.1,30.58227138679564
Sainsbury's,51.5719354,0.1345753,Supermarket,244.48043923478667,299.38,54.89956076521332
Chats Organic,51.5517374,-0.0435714,Supermarket,447.57216860824917,457.0,9.427831391750829
Hoo Hing,51.5680802,0.1367223,Supermarket,254.1528937837296,275.76,21.60710621627038
Lidl,51.569847,0.1218267,Supermarket,282.4283574708841,335.79,53.3616425291159
Hertford Supermarket,51.6582875,-0.0474874,Supermarket,322.9372143124584,395.96,73.02278568754156
Enfield Pound+/EViM,51.6587711,-0.0474117,Supermarket,316.9827466620525,408.32,91.33725333794752
Afromart,51.656872,-0.047614,Supermarket,316.10094860978427,532.15,216.0490513902157
Metro Food Centre,51.6470501,-0.047163,Supermarket,306.464160171407,308.22,1.7558398285930252
New African Supermarket,51.647477,-0.0469517,Supermarket,311.2702770703487,341.21,29.939722929651282
Phoenicia Mediterranean Food Hall,51.5476181,-0.1411463,Supermarket,1627.6803612004298,1784.31,156.6296387995701
Earth Natural Foods,51.5478923,-0.1409706,Supermarket,1637.5978083236505,2396.73,759.1321916763495
Brecknock Supermarket,51.5500797,-0.130705,Supermarket,1633.85555433672,1994.68,360.82444566328013
Londis,51.5325892,0.0911365,Supermarket,248.9093674786686,360.74,111.83063252133141
Davina Supermarket,51.5446091,0.0258601,Supermarket,622.981233679702,737.73,114.74876632029805
Greenland Supermarket,51.5465788,0.0248112,Supermarket,626.8471343054529,829.78,202.9328656945471
Asona Ba,51.5465507,0.0240658,Supermarket,625.7483779781367,911.9,286.1516220218633
Woodgrange Supermarket,51.5469665,0.0252563,Supermarket,636.2350620077704,659.75,23.514937992229648
Pascheal Exotics,51.545098,0.0258039,Supermarket,626.2878363387508,813.13,186.84216366124917
Lidl,51.5207947,0.0694565,Supermarket,613.4185046557807,600.32,0.0
Adonis Supermarket,51.5481652,-0.0475062,Supermarket,443.06806847558977,539.9,96.83193152441021
Sainsbury's Local,51.3768559,-0.2387025,Supermarket,480.3008709280588,558.96,78.65912907194121
Costcutter,51.5164919,-0.2338411,Supermarket,883.2643880865219,976.93,93.66561191347807
Spar,51.3838696,-0.0773896,Supermarket,839.8067670644309,1066.56,226.75323293556903
Budgens,51.3838329,-0.0775532,Supermarket,830.3808432989928,1051.17,220.7891567010073
Lidl,51.4558466,-0.3105933,Supermarket,521.822270743597,646.52,124.69772925640302
Eesa,51.610513,-0.0176627,Supermarket,273.5575487809033,377.33,103.7724512190967
Co-op Food,51.6048858,-0.481957,Supermarket,987.1809522943241,1567.27,580.0890477056759
Avenue Food And Wine,51.6088682,0.0001898,Supermarket,273.25009045545994,277.65,4.399909544540037
Oltenia Traditional Romanian Shop,51.6175126,-0.0185685,Supermarket,274.0855074533538,368.71,94.6244925466462
ChingFood,51.6175312,-0.0180298,Supermarket,266.2432067839651,365.62,99.37679321603491
Hugs & Mugs,51.6172393,-0.0184458,Supermarket,275.3424348748186,302.07,26.7275651251814
Jerk Spice,51.6188992,-0.0175666,Supermarket,277.04106104055813,342.19,65.14893895944186
Lidl,51.5386766,0.0520122,Supermarket,627.0208084314794,649.11,22.08919156852062
Gülüzar Hatch Lane Food Centre,51.6185303,0.0040603,Supermarket,281.58076016395205,343.85,62.26923983604797
Londis,51.4695993,-0.3967057,Supermarket,596.9761250582319,699.96,102.98387494176814
Sham Land,51.5065467,-0.2329374,Supermarket,897.1674163821696,845.82,0.0
Al-Madinah,51.5061295,-0.2313954,Supermarket,909.9298284278964,1198.36,288.4301715721035
Damas Gate,51.5061511,-0.2315943,Supermarket,879.6815853874888,1383.67,503.9884146125113
Lidl,51.3680622,0.0560194,Supermarket,624.9959919567128,539.74,0.0
Co-op Food,51.5031186,-0.2434603,Supermarket,907.8271193011574,910.84,3.0128806988426504
M&S Foodhall,51.583365,-0.1991651,Supermarket,631.0930499445866,931.59,300.49695005541344
Lidl,51.5635592,0.1456491,Supermarket,252.93884640880015,240.62,0.0
Tesco,51.4976968,-0.2239632,Supermarket,902.2143406675126,791.59,0.0
Olympia Foods,51.4973741,-0.2157551,Supermarket,897.4330504584758,944.3,46.86694954152415
New Loon Moon Supermarket,51.5120506,-0.1307182,Supermarket,1647.519808330134,2709.93,1062.4101916698658
Loon Fung Supermarket,51.5118969,-0.130337,Supermarket,1631.5280364741911,1822.28,190.75196352580883
SeeWoo,51.5116586,-0.1304802,Supermarket,1629.7693260409428,1385.93,0.0
Sainsbury's,51.4931849,-0.2290249,Supermarket,895.8432650459501,1034.71,138.8667349540499
Da Food Island,51.5845826,-0.2480163,Supermarket,625.2231369074096,650.32,25.09686309259041
Costcutter,51.5416745,0.0231444,Supermarket,615.9820240100062,818.77,202.7879759899938
Desi Supermarket,51.4579708,-0.3627002,Supermarket,602.5024204457035,744.28,141.7775795542965
Unnamed,51.5222679,-0.173038,Supermarket,1625.0463384785608,1415.83,0.0
Farah,51.5222679,-0.173038,Supermarket,1649.9471682747721,1976.29,326.3428317252278
Lidl,51.4643417,-0.2156451,Supermarket,1069.7272789777926,973.96,0.0
Waitrose,51.4640379,-0.2166998,Supermarket,1074.8650501020438,1229.55,154.68494989795613
The Source Bulk Foods,51.4620824,-0.2162287,Supermarket,1073.0614806954632,1558.46,485.3985193045369
Soni Cash & Carry,51.538565,0.033717,Supermarket,620.1840231054147,715.0,94.81597689458533
Aladdins Mahal,51.5373613,0.0357784,Supermarket,632.974346006376,545.97,0.0
Co-op Food,51.4039676,0.1057393,Supermarket,643.7142835884332,877.02,233.30571641156678
Hilal Food Center,51.5450198,-0.2014234,Supermarket,1626.8915061511184,1422.8,0.0
Co-op Food,51.4744644,-0.0218691,Supermarket,479.3351448843495,648.32,168.98485511565053
Quality Foods - Hounslow,51.4672586,-0.3677592,Supermarket,593.807877039677,729.36,135.552122960323
Lidl,51.4677408,-0.3708025,Supermarket,581.9340308037029,582.97,1.0359691962971738
Sainsbury's,51.5900209,-0.1451455,Supermarket,250.05924665834155,344.9,94.84075334165843
Peweks,51.4603979,-0.3628339,Supermarket,598.4886253469072,896.49,298.00137465309285
Atari-Ya Food,51.5882721,-0.2000637,Supermarket,632.029916907699,663.39,31.36008309230101
Sainsbury's,51.58155,0.0872921,Supermarket,285.07000442286943,335.58,50.50999557713055
ALDI,51.5750328,0.0844368,Supermarket,277.7861333689873,320.02,42.23386663101269
Haelan Organic Health Store,51.5868538,-0.1335238,Supermarket,249.56325770127214,390.9,141.33674229872784
Krishna's,51.3780923,0.1007323,Supermarket,637.5208752595556,888.84,251.3191247404444
Aldi,51.6116085,-0.1378495,Supermarket,316.7522266174863,244.6,0.0
Lidl,51.3596495,-0.1506133,Supermarket,466.3938228383775,453.51,0.0
Co-op Food,51.4820307,0.1451442,Supermarket,274.1244839996606,287.64,13.515516000339403
Carsi Food Centre,51.60583,-0.1112312,Supermarket,256.14777605262935,244.11,0.0
Lidl,51.4370931,0.0428527,Supermarket,628.758990588057,630.79,2.0310094119429323
Lidl,51.4190816,0.1199973,Supermarket,263.862232855415,358.16,94.29776714458501
Lidl,51.5242974,-0.1373422,Supermarket,1601.417048944737,2158.5,557.082951055263
Waitrose,51.4542356,-0.1937969,Supermarket,1076.6113950787703,1097.91,21.298604921229753
Lidl,51.3992315,0.1122645,Supermarket,621.5031390000529,731.09,109.58686099994713
Maryland Supermarket,51.5463257,0.0052436,Supermarket,609.6116273774657,546.29,0.0
Euromix,51.5481249,0.0053701,Supermarket,637.6604093318425,895.71,258.0495906681575
West Food Store,51.4737045,-0.3898651,Supermarket,601.5546861052517,781.18,179.62531389474827
First Food Fayre Apna Super Store,51.4736006,-0.3894941,Supermarket,587.7526823602203,634.97,47.21731763977971
Best Foods Hounslow,51.4734977,-0.3891309,Supermarket,587.1703706236349,604.24,17.06962937636513
Sadda Superstore,51.4733868,-0.3887355,Supermarket,603.2770169750969,604.14,0.8629830249030874
Unnamed,51.4918366,-0.3809419,Supermarket,589.7688491367014,808.94,219.17115086329864
M&S Food,51.4424702,-0.1892903,Supermarket,1083.9206733422054,1486.41,402.48932665779466
Lidl,51.3737833,-0.1037042,Supermarket,838.4557781001439,1059.78,221.32422189985607
Lidl,51.5143068,-0.0286319,Supermarket,1190.3199848205588,1370.51,180.19001517944116
Lidl,51.4918959,-0.0833523,Supermarket,956.8003956723187,1196.56,239.75960432768125
Simple Fresh Fruit and Vegetables,51.5599449,0.0772248,Supermarket,281.00304470075497,310.27,29.266955299245012
Co-op Food,51.552413,-0.141351,Supermarket,1638.3115407591322,1478.91,0.0
Co-op Food,51.5773063,0.2079467,Supermarket,233.94338434263673,348.83,114.88661565736325
Tesco Express,51.5716486,0.2186885,Supermarket,236.56768591205056,346.84,110.27231408794941
Tesco Express,51.3939921,-0.0675775,Supermarket,839.6922284695661,1209.16,369.467771530434
Lidl,51.5483032,0.0247266,Supermarket,629.5812873866565,597.39,0.0
M&S Foodhall,51.5538131,-0.1651135,Supermarket,1611.8371013037158,2086.43,474.592898696284
Food Centre,51.5937151,-0.0980005,Supermarket,248.44320227927608,334.83,86.3867977207239
